 TIME                                   ,IR_hori_kjphpm2                         ,Incidence_Angle_Horizontal,T_RTPV                                  ,Tout
8102.5,473.4,53.3986,25.8518,22.4
8103,570.6,57.6755,26.6286,22.3
8103.5,1022.8192,62.5132,31.9518,22.3
8104,911.1176,67.791,31.2444,22.4
8104.5,276.2771,73.413,24.4805,22.3
8105,89.1,79.3049,22.6239,22
8105.5,45,85.4099,22.0355,21.8
8106,0,89.2599,21.45,21.5
8106.5,0,90,21.125,21.1
8107,0,90,20.775,20.8
8107.5,0,90,20.425,20.4
8108,0,90,20.075,20.1
8108.5,0,90,19.7,19.7
8109,0,90,19.3,19.3
8109.5,0,90,18.925,18.9
8110,0,90,18.575,18.6
8110.5,0,90,18.225,18.2
8111,0,90,17.875,17.9
8111.5,0,90,17.55,17.6
8112,0,90,17.25,17.3
8112.5,0,90,16.925,16.9
8113,0,90,16.575,16.6
8113.5,0,90,16.2,16.2
8114,0,90,15.8,15.8
8114.5,0,90,15.425,15.4
8115,0,90,15.075,15.1
8115.5,0,90,14.8,14.8
8116,0,90,14.6,14.6
8116.5,0,90,14.425,14.4
8117,0,90,14.275,14.3
8117.5,0,90,14.125,14.1
8118,0,90,13.975,14
8118.5,0,90,13.9,13.9
8119,0,89.5968,13.9,13.9
8119.5,100.9579,86.0778,14.4527,14.1
8120,353.775,79.9613,15.8136,14.4
8120.5,620.8777,74.0536,17.3626,14.9
8121,911.3113,68.4103,18.8722,15.6
8121.5,1287.8833,63.1037,20.752,16.4
8122,1567.5997,58.2272,22.3315,17.3
8122.5,1659.156,53.8989,23.022,18.1
8123,1797.8679,50.2614,23.8865,18.8
8123.5,2020.8419,47.4746,25.4827,19.6
8124,2025.0574,45.6949,26.777,20.3
8124.5,1766.5533,45.0423,26.0981,20.8
8125,1687.5982,45.5652,25.5826,21.1
8125.5,1726.1306,47.2247,25.9342,21.3
8126,1697.2432,49.9071,26.3518,21.6
8126.5,1675.1731,53.4583,26.5782,21.8
8127,1472.2879,57.7174,25.7922,21.9
8127.5,1178.2233,62.5393,24.8184,21.9
8128,901.8968,67.8032,24.0722,21.8
8128.5,595.3461,73.4131,23.1095,21.5
8129,306.919,79.2944,21.8657,21
8129.5,89.1,85.3901,20.7236,20.5
8130,0,89.2479,19.9,19.9
8130.5,0,90,19.45,19.5
8131,0,90,19.15,19.2
8131.5,0,90,18.825,18.8
8132,0,90,18.475,18.5
8132.5,0,90,18.15,18.2
8133,0,90,17.85,17.9
8133.5,0,90,17.575,17.6
8134,0,90,17.325,17.3
8134.5,0,90,17.05,17.1
8135,0,90,16.75,16.8
8135.5,0,90,16.45,16.4
8136,0,90,16.15,16.2
8136.5,0,90,15.9,15.9
8137,0,90,15.7,15.7
8137.5,0,90,15.5,15.5
8138,0,90,15.3,15.3
8138.5,0,90,15.1,15.1
8139,0,90,14.9,14.9
8139.5,0,90,14.75,14.8
8140,0,90,14.65,14.7
8140.5,0,90,14.525,14.5
8141,0,90,14.375,14.4
8141.5,0,90,14.275,14.3
8142,0,90,14.225,14.2
8142.5,0,90,14.2,14.2
8143,0,89.6658,14.2,14.2
8143.5,107.2421,86.2174,14.8268,14.4
8144,365.6608,80.1048,15.9972,14.7
8144.5,611.8385,74.201,16.9945,15.3
8145,869.5016,68.5614,18.1198,16
8145.5,1112.3345,63.2581,19.3472,16.7
8146,1238.2243,58.384,20.4011,17.4
8146.5,1156.6178,54.0565,20.7215,17.9
8147,1200.6686,50.4175,21.3636,18.4
8147.5,1369.1915,47.6258,22.4169,18.8
8148,1448.4623,45.8371,23.1707,19.2
8148.5,1487.4457,45.171,23.7772,19.6
8149,1501.795,45.6768,24.2717,19.9
8149.5,1539.7822,47.3169,24.6183,20.2
8150,1386.5634,49.9794,24.0994,20.5
8150.5,1023.4421,53.5115,23.062,20.6
8151,852.4064,57.7532,22.6703,20.6
8151.5,764.4169,62.5596,22.4806,20.5
8152,579.0147,67.8099,21.9296,20.3
8152.5,302.4,73.408,20.8342,20
8153,144,79.279,20.0124,19.7
8153.5,57.6,85.3657,19.403,19.3
8154,0,89.2336,18.825,18.8
8154.5,0,90,18.45,18.4
8155,0,90,18.15,18.2
8155.5,0,90,17.875,17.9
8156,0,90,17.625,17.6
8156.5,0,90,17.375,17.4
8157,0,90,17.125,17.1
8157.5,0,90,16.85,16.9
8158,0,90,16.55,16.6
8158.5,0,90,16.275,16.3
8159,0,90,16.025,16
8159.5,0,90,15.775,15.8
8160,0,90,15.525,15.5
8160.5,0,90,15.275,15.3
8161,0,90,15.025,15
8161.5,0,90,14.775,14.8
8162,0,90,14.525,14.5
8162.5,0,90,14.25,14.3
8163,0,90,13.95,14
8163.5,0,90,13.75,13.8
8164,0,90,13.65,13.7
8164.5,0,90,13.525,13.5
8165,0,90,13.375,13.4
8165.5,0,90,13.25,13.3
8166,0,90,13.15,13.2
8166.5,0,90,13.1,13.1
8167,0,89.7338,13.1,13.1
8167.5,96.2282,86.3551,13.9235,13.3
8168,400.7113,80.2461,16.2696,13.6
8168.5,675.6112,74.3457,17.9071,14.2
8169,899.6555,68.7093,18.8537,14.9
8169.5,1280.9999,63.4086,20.5305,15.8
8170,1571.7323,58.5363,21.6505,16.7
8170.5,1764.4938,54.209,22.7395,17.5
8171,1933.3022,50.5679,24.2552,18.4
8171.5,2087.1098,47.7707,25.4072,19.2
8172,2131.2938,45.9725,25.7361,19.9
8172.5,2026.5581,45.2927,25.4494,20.5
8173,1995.8527,45.7813,25.4661,21
8173.5,2034.703,47.4021,25.9103,21.4
8174,1928.305,50.0449,25.9972,21.7
8174.5,1743.6271,53.5582,25.8065,22
8175,1486.1016,57.7828,25.3291,22.1
8175.5,1201.8718,62.5741,24.5429,22
8176,881.4598,67.8111,23.5656,21.8
8176.5,497.5109,73.3977,22.3857,21.5
8177,251.9207,79.2588,21.3886,21
8177.5,83.7,85.3367,20.5236,20.4
8178,0,89.217,19.725,19.7
8178.5,0,90,19.3,19.3
8179,0,90,19.1,19.1
8179.5,0,90,18.925,18.9
8180,0,90,18.775,18.8
8180.5,0,90,18.575,18.6
8181,0,90,18.325,18.3
8181.5,0,90,18.125,18.1
8182,0,90,17.975,18
8182.5,0,90,17.825,17.8
8183,0,90,17.675,17.7
8183.5,0,90,17.5,17.5
8184,0,90,17.3,17.3
8184.5,0,90,17.15,17.2
8185,0,90,17.05,17.1
8185.5,0,90,16.95,16.9
8186,0,90,16.85,16.9
8186.5,0,90,16.75,16.8
8187,0,90,16.65,16.7
8187.5,0,90,16.575,16.6
8188,0,90,16.525,16.5
8188.5,0,90,16.475,16.5
8189,0,90,16.425,16.4
8189.5,0,90,16.4,16.4
8190,0,90,16.4,16.4
8190.5,0,90,16.4,16.4
8191,0,89.801,16.4,16.4
8191.5,54,86.4909,16.8028,16.5
8192,162,80.3849,17.7828,16.6
8192.5,291.6,74.4876,19.252,16.9
8193,421.2,68.8539,20.9033,17.3
8193.5,552.3048,63.5554,22.4402,17.7
8194,646.52,58.6842,23.3592,18.1
8194.5,685.1915,54.3565,23.5288,18.4
8195,750.7182,50.7125,23.6824,18.6
8195.5,847.745,47.9093,24.5559,18.9
8196,897.9917,46.1011,25.6418,19.4
8196.5,922.5742,45.4073,25.8984,19.8
8197,913.3625,45.8786,25.3921,20.1
8197.5,866.6933,47.4801,24.7859,20.3
8198,805.752,50.1035,24.1982,20.4
8198.5,722.1467,53.5983,23.761,20.5
8199,629.5168,57.8062,23.4281,20.6
8199.5,525.6,62.5827,23.1114,20.6
8200,417.6,67.8069,22.8142,20.5
8200.5,295.65,73.3823,22.0943,20.4
8201,179.55,79.2337,21.2137,20.3
8201.5,61.2,85.3032,20.3729,20.1
8202,0,89.1983,19.75,19.8
8202.5,0,90,19.45,19.5
8203,0,90,19.15,19.2
8203.5,0,90,18.875,18.9
8204,0,90,18.625,18.6
8204.5,0,90,18.35,18.4
8205,0,90,18.05,18.1
8205.5,0,90,17.775,17.8
8206,0,90,17.525,17.5
8206.5,0,90,17.25,17.3
8207,0,90,16.95,16.9
8207.5,0,90,16.675,16.7
8208,0,90,16.425,16.4
8208.5,0,90,16.125,16.1
8209,0,90,15.775,15.8
8209.5,0,90,15.4,15.4
8210,0,90,15,15
8210.5,0,90,14.625,14.6
8211,0,90,14.275,14.3
8211.5,0,90,14,14
8212,0,90,13.8,13.8
8212.5,0,90,13.6,13.6
8213,0,90,13.4,13.4
8213.5,0,90,13.225,13.2
8214,0,90,13.075,13.1
8214.5,0,90,13,13
8215,0,89.8672,13,13
8215.5,105.8442,86.6246,14.685,13.2
8216,355.6331,80.5214,17.356,13.5
8216.5,555.0107,74.6266,18.8739,13.9
8217,792.6205,68.9951,21.1501,14.5
8217.5,1009.1607,63.6982,23.3104,15.1
8218,1210.3941,58.8276,25.8426,15.7
8218.5,1439.766,54.4988,27.6553,16.3
8219,1600.103,50.8514,27.3351,17
8219.5,1667.3989,48.0415,27.17,17.6
8220,1730.3618,46.2229,27.9559,18.1
8220.5,1792.1864,45.5147,28.0791,18.5
8221,1774.0519,45.9686,27.2398,19
8221.5,1689.3086,47.5511,26.7576,19.3
8222,1561.2251,50.1552,26.3263,19.6
8222.5,1394.227,53.6319,25.3228,19.7
8223,1203.324,57.8234,24.2149,19.8
8223.5,951.4497,62.5855,23.1186,19.7
8224,751.8357,67.7972,22.2928,19.6
8224.5,606.5301,73.3618,21.7106,19.3
8225,343.8801,79.2039,20.3411,19
8225.5,94.5,85.2652,18.8426,18.5
8226,0,89.1774,17.975,18
8226.5,0,90,17.6,17.6
8227,0,90,17.4,17.4
8227.5,0,90,17.175,17.2
8228,0,90,16.925,16.9
8228.5,0,90,16.7,16.7
8229,0,90,16.5,16.5
8229.5,0,90,16.275,16.3
8230,0,90,16.025,16
8230.5,0,90,15.8,15.8
8231,0,90,15.6,15.6
8231.5,0,90,15.4,15.4
8232,0,90,15.2,15.2
8232.5,0,90,15.025,15
8233,0,90,14.875,14.9
8233.5,0,90,14.75,14.8
8234,0,90,14.65,14.7
8234.5,0,90,14.55,14.6
8235,0,90,14.45,14.5
8235.5,0,90,14.375,14.4
8236,0,90,14.325,14.3
8236.5,0,90,14.275,14.3
8237,0,90,14.225,14.2
8237.5,0,90,14.2,14.2
8238,0,90,14.2,14.2
8238.5,0,90,14.2,14.2
8239,0,89.9324,14.2,14.2
8239.5,57.6,86.7561,14.5602,14.3
8240,172.8,80.6552,15.3199,14.5
8240.5,272.25,74.7625,16.0047,14.8
8241,375.75,69.1327,16.6086,15.1
8241.5,472.95,63.8369,17.1868,15.5
8242,628.65,58.9662,17.9893,15.8
8242.5,905.5544,54.6358,19.5322,16.3
8243,1147.9313,50.9843,21.5113,16.8
8243.5,1357.5926,48.1673,23.4964,17.4
8244,1424.0575,46.3377,24.6468,18
8244.5,1358.8685,45.615,24.5738,18.5
8245,1297.1096,46.0513,24.29,19
8245.5,1143.36,47.6148,23.9114,19.3
8246,1148.9971,50.2,24.5332,19.6
8246.5,1370.8491,53.6589,26.4908,19.8
8247,1250.8443,57.8344,26.503,20.1
8247.5,875.3247,62.5825,24.6627,20.2
8248,648.95,67.7821,23.5873,20.2
8248.5,471.238,73.3362,22.5046,20.1
8249,275.0066,79.1692,21.0819,19.8
8249.5,88.2,85.2228,19.8557,19.5
8250,0,89.1543,19.1,19.1
8250.5,0,90,18.75,18.8
8251,0,90,18.45,18.4
8251.5,0,90,18.175,18.2
8252,0,90,17.925,17.9
8252.5,0,90,17.675,17.7
8253,0,90,17.425,17.4
8253.5,0,90,17.175,17.2
8254,0,90,16.925,16.9
8254.5,0,90,16.675,16.7
8255,0,90,16.425,16.4
8255.5,0,90,16.175,16.2
8256,0,90,15.925,15.9
8256.5,0,90,15.625,15.6
8257,0,90,15.275,15.3
8257.5,0,90,14.975,15
8258,0,90,14.725,14.7
8258.5,0,90,14.45,14.5
8259,0,90,14.15,14.2
8259.5,0,90,13.9,13.9
8260,0,90,13.7,13.7
8260.5,0,90,13.525,13.5
8261,0,90,13.375,13.4
8261.5,0,90,13.25,13.3
8262,0,90,13.15,13.2
8262.5,0,90,13.075,13.1
8263,0,89.9966,13.025,13
8263.5,46.8,86.8854,13.2517,13.1
8264,140.4,80.7865,13.6967,13.2
8264.5,266.85,74.8954,14.2847,13.3
8265,395.55,69.2668,14.9123,13.6
8265.5,505.8,63.9715,15.4819,13.9
8266,610.2,59.1002,16.0535,14.2
8266.5,705.9805,54.7674,16.6036,14.4
8267,818.191,51.1113,17.2224,14.7
8267.5,947.9467,48.2865,17.8768,15
8268,1011.3868,46.4456,18.3069,15.3
8268.5,1043.1021,45.708,18.7638,15.5
8269,1014.233,46.1268,19.1725,15.7
8269.5,908.7766,47.6714,18.9852,15.9
8270,821.2045,50.2379,18.5834,16
8270.5,736.0788,53.6793,18.3015,16
8271,622.7639,57.8392,17.9822,16
8271.5,474.75,62.5737,17.473,16
8272,360.45,67.7615,17.0063,15.9
8272.5,267.3,73.3056,16.5247,15.7
8273,164.7,79.1299,15.972,15.5
8273.5,55.8,85.1759,15.4333,15.3
8274,0,89.1291,15.025,15
8274.5,0,90,14.875,14.9
8275,0,90,14.825,14.8
8275.5,0,90,14.75,14.8
8276,0,90,14.65,14.7
8276.5,0,90,14.55,14.6
8277,0,90,14.45,14.5
8277.5,0,90,14.35,14.4
8278,0,90,14.25,14.3
8278.5,0,90,14.15,14.2
8279,0,90,14.05,14.1
8279.5,0,90,13.95,14
8280,0,90,13.85,13.9
8280.5,0,90,13.8,13.8
8281,0,90,13.8,13.8
8281.5,0,90,13.825,13.8
8282,0,90,13.875,13.9
8282.5,0,90,13.925,13.9
8283,0,90,13.975,14
8283.5,0,90,14.025,14
8284,0,90,14.075,14.1
8284.5,0,90,14.125,14.1
8285,0,90,14.175,14.2
8285.5,0,90,14.2,14.2
8286,0,90,14.2,14.2
8286.5,0,90,14.225,14.2
8287,0,90,14.275,14.3
8287.5,25.2,86.9532,14.4761,14.4
8288,75.6,80.9149,14.8212,14.6
8288.5,362.8277,75.0251,16.1577,15.1
8289,698.0129,69.3972,17.8795,15.8
8289.5,1195.3241,64.1018,20.6061,16.8
8290,1631.909,59.2293,23.0256,18.1
8290.5,1612.9706,54.8936,23.901,19.2
8291,1733.2619,51.2322,25.5583,20.1
8291.5,1905.1453,48.3991,27.1776,20.9
8292,1899.3197,46.5465,27.7218,21.6
8292.5,1720.4874,45.7937,27.4376,22.1
8293,1570.0019,46.1949,27.2443,22.4
8293.5,1398.6059,47.7208,26.8099,22.7
8294,1251.1977,50.2688,26.2618,22.8
8294.5,1138.5008,53.6932,25.6785,22.8
8295,973.4027,57.8378,24.8637,22.7
8295.5,786.5446,62.5591,24.1248,22.5
8296,547.6556,67.7355,23.2688,22.2
8296.5,221.4,73.2699,22.1636,21.7
8297,66.6,79.0859,21.3098,21.2
8297.5,37.8,85.1247,20.7273,20.7
8298,0,89.1018,20.15,20.2
8298.5,0,90,19.75,19.8
8299,0,90,19.45,19.5
8299.5,0,90,19.175,19.2
8300,0,90,18.925,18.9
8300.5,0,90,18.625,18.6
8301,0,90,18.275,18.3
8301.5,0,90,17.975,18
8302,0,90,17.725,17.7
8302.5,0,90,17.475,17.5
8303,0,90,17.225,17.2
8303.5,0,90,16.95,16.9
8304,0,90,16.65,16.7
8304.5,0,90,16.3,16.3
8305,0,90,15.9,15.9
8305.5,0,90,15.475,15.5
8306,0,90,15.025,15
8306.5,0,90,14.575,14.6
8307,0,90,14.125,14.1
8307.5,0,90,13.775,13.8
8308,0,90,13.525,13.5
8308.5,0,90,13.275,13.3
8309,0,90,13.025,13
8309.5,0,90,12.825,12.8
8310,0,90,12.675,12.7
8310.5,0,90,12.5,12.5
8311,0,90,12.3,12.3
8311.5,50.4,87.0162,12.4276,12.3
8312,151.2,81.0406,12.9333,12.5
8312.5,462.9322,75.1515,14.672,13
8313,953.6843,69.5238,17.5555,13.7
8313.5,1319.3604,64.2278,19.5502,14.6
8314,1551.0908,59.3536,20.5079,15.5
8314.5,1689.3989,55.0144,21.1581,16.2
8315,1887.0516,51.3471,22.2046,16.9
8315.5,2271.4534,48.5051,23.9062,17.5
8316,2301.2258,46.6403,24.2722,18.2
8316.5,1893.2278,45.8722,23.0518,18.6
8317,1778.2717,46.2556,22.8009,18.9
8317.5,1898.4128,47.7629,23.8096,19.1
8318,1784.2726,50.2928,24.5324,19.2
8318.5,1526.3078,53.7004,24.0898,19.3
8319,1361.045,57.8302,23.7602,19.2
8319.5,1200.7837,62.5387,23.609,19.1
8320,921.9658,67.7042,22.3766,18.8
8320.5,663.9594,73.2292,20.836,18.4
8321,367.2895,79.0372,19.1104,17.9
8321.5,98.1,85.0692,17.6745,17.4
8322,0,89.0724,16.875,16.9
8322.5,0,90,16.5,16.5
8323,0,90,16.3,16.3
8323.5,0,90,16.1,16.1
8324,0,90,15.9,15.9
8324.5,0,90,15.725,15.7
8325,0,90,15.575,15.6
8325.5,0,90,15.4,15.4
8326,0,90,15.2,15.2
8326.5,0,90,15.025,15
8327,0,90,14.875,14.9
8327.5,0,90,14.7,14.7
8328,0,90,14.5,14.5
8328.5,0,90,14.425,14.4
8329,0,90,14.475,14.5
8329.5,0,90,14.5,14.5
8330,0,90,14.5,14.5
8330.5,0,90,14.525,14.5
8331,0,90,14.575,14.6
8331.5,0,90,14.625,14.6
8332,0,90,14.675,14.7
8332.5,0,90,14.7,14.7
8333,0,90,14.7,14.7
8333.5,0,90,14.725,14.7
8334,0,90,14.775,14.8
8334.5,0,90,14.8,14.8
8335,0,90,14.8,14.8
8335.5,39.6,87.0779,15.0498,15
8336,118.8,81.1633,15.5391,15.3
8336.5,417.2998,75.2745,16.9068,15.8
8337,747.2076,69.6466,18.4024,16.7
8337.5,865.8011,64.3495,19.1605,17.5
8338,1101.0832,59.4728,20.2836,18.3
8338.5,1486.9617,55.1295,21.9459,19.2
8339,1741.5401,51.4558,23.3799,20.3
8339.5,1862.3319,48.6044,24.3224,21.2
8340,1956.0095,46.727,25.0701,22
8340.5,1993.9521,45.9432,25.6664,22.7
8341,1956.3739,46.309,26.0834,23.3
8341.5,1825.9143,47.7978,26.377,23.8
8342,1704.8758,50.3097,26.7159,24.1
8342.5,1567.8277,53.701,26.8563,24.4
8343,1408.2372,57.8165,26.7952,24.5
8343.5,1215.1928,62.5125,26.58,24.5
8344,986.5381,67.6675,26.1401,24.4
8344.5,822.7107,73.1836,25.7593,24.1
8345,416.3166,78.984,24.5985,23.7
8345.5,85.5,85.0094,23.3084,23.2
8346,0,89.0409,22.525,22.5
8346.5,0,90,22.075,22.1
8347,0,90,21.825,21.8
8347.5,0,90,21.575,21.6
8348,0,90,21.325,21.3
8348.5,0,90,21.075,21.1
8349,0,90,20.825,20.8
8349.5,0,90,20.6,20.6
8350,0,90,20.4,20.4
8350.5,0,90,20.175,20.2
8351,0,90,19.925,19.9
8351.5,0,90,19.675,19.7
8352,0,90,19.425,19.4
8352.5,0,90,19.15,19.2
8353,0,90,18.85,18.9
8353.5,0,90,18.5,18.5
8354,0,90,18.1,18.1
8354.5,0,90,17.75,17.8
8355,0,90,17.45,17.4
8355.5,0,90,17.2,17.2
8356,0,90,17,17
8356.5,0,90,16.825,16.8
8357,0,90,16.675,16.7
8357.5,0,90,16.55,16.6
8358,0,90,16.45,16.4
8358.5,0,90,16.325,16.3
8359,0,90,16.175,16.2
8359.5,45,87.1381,16.4083,16.2
8360,135,81.283,17.046,16.4
8360.5,480.2068,75.3941,19.696,16.9
8361,1017.3792,69.7654,24.0216,17.8
8361.5,1262.8824,64.4666,25.5266,18.6
8362,1399.2717,59.587,25.803,19.5
8362.5,1672.2699,55.239,26.9579,20.3
8363,1830.8708,51.5582,27.5434,21
8363.5,1908.3077,48.697,28.0523,21.6
8364,1957.4455,46.8065,28.8133,22.1
8364.5,1954.0654,46.0069,29.0655,22.6
8365,1970.5657,46.3549,29.1467,22.9
8365.5,2102.4893,47.8254,30.1817,23.2
8366,1883.373,50.3198,30.1947,23.5
8366.5,1358.6145,53.695,28.1682,23.5
8367,1054.5318,57.7965,26.8085,23.4
8367.5,832.7723,62.4806,25.8478,23.1
8368,592.1167,67.6255,24.5754,22.7
8368.5,361.8,73.133,23.4107,22.3
8369,199.8,78.9262,22.4551,21.8
8369.5,72,84.9454,21.4997,21.2
8370,0,89.0074,20.675,20.7
8370.5,0,90,20.325,20.3
8371,0,90,20.175,20.2
8371.5,0,90,20.025,20
8372,0,90,19.875,19.9
8372.5,0,90,19.725,19.7
8373,0,90,19.575,19.6
8373.5,0,90,19.425,19.4
8374,0,90,19.275,19.3
8374.5,0,90,19.125,19.1
8375,0,90,18.975,19
8375.5,0,90,18.825,18.8
8376,0,90,18.675,18.7
8376.5,0,90,18.575,18.6
8377,0,90,18.525,18.5
8377.5,0,90,18.5,18.5
8378,0,90,18.5,18.5
8378.5,0,90,18.475,18.5
8379,0,90,18.425,18.4
8379.5,0,90,18.4,18.4
8380,0,90,18.4,18.4
8380.5,0,90,18.4,18.4
8381,0,90,18.4,18.4
8381.5,0,90,18.4,18.4
8382,0,90,18.4,18.4
8382.5,0,90,18.4,18.4
8383,0,90,18.4,18.4
8383.5,54,87.1969,18.9494,18.6
8384,162,81.3995,19.9379,19.1
8384.5,265.95,75.5101,20.7558,19.5
8385,439.65,69.8802,21.7231,20
8385.5,718.6256,64.5792,23.3022,20.6
8386,941.2925,59.6961,24.9747,21.4
8386.5,1022.749,55.3428,25.8054,22.1
8387,1109.6205,51.6544,26.553,22.7
8387.5,1226.606,48.7828,27.5376,23.3
8388,1413.4837,46.8789,28.9442,23.8
8388.5,1717.5671,46.0632,30.8822,24.5
8389,1909.0274,46.3934,32.3774,25.2
8389.5,2042.0482,47.8457,33.3106,25.8
8390,2039.7433,50.3228,33.1892,26.4
8390.5,1951.1492,53.6825,33.0274,26.9
8391,1702.4646,57.7704,32.5639,27.3
8391.5,1302.8906,62.443,31.3709,27.5
8392,973.7842,67.5782,30.244,27.5
8392.5,726.6518,73.0776,29.2615,27.3
8393,395.7081,78.8639,27.8572,26.9
8393.5,106.2,84.8773,26.621,26.4
8394,1.8,88.972,25.875,25.9
8394.5,0,90,25.425,25.4
8395,0,90,25.075,25.1
8395.5,0,90,24.725,24.7
8396,0,90,24.375,24.4
8396.5,0,90,24.05,24.1
8397,0,90,23.75,23.8
8397.5,0,90,23.425,23.4
8398,0,90,23.075,23.1
8398.5,0,90,22.725,22.7
8399,0,90,22.375,22.4
8399.5,0,90,22.025,22
8400,0,90,21.675,21.7
8400.5,0,90,21.3,21.3
8401,0,90,20.9,20.9
8401.5,0,90,20.475,20.5
8402,0,90,20.025,20
8402.5,0,90,19.575,19.6
8403,0,90,19.125,19.1
8403.5,0,90,18.75,18.8
8404,0,90,18.45,18.4
8404.5,0,90,18.175,18.2
8405,0,90,17.925,17.9
8405.5,0,90,17.725,17.7
8406,0,90,17.575,17.6
8406.5,0,90,17.4,17.4
8407,0,90,17.2,17.2
8407.5,34.2,87.2542,17.2735,17.2
8408,102.6,81.513,17.6206,17.3
8408.5,344.1131,75.6225,18.6247,17.6
8409,593.393,69.9908,19.7138,18
8409.5,705.5601,64.6871,20.3464,18.4
8410,856.9161,59.8,21.1186,18.8
8410.5,1022.8903,55.4408,21.8256,19.2
8411,1132.3903,51.7443,22.2435,19.5
8411.5,1189.9636,48.8617,22.7368,19.9
8412,1234.9584,46.944,23.4986,20.2
8412.5,1252.3691,46.1121,23.9502,20.4
8413,1264.5772,46.4245,24.0706,20.5
8413.5,1271.3855,47.8588,24.273,20.7
8414,1249.1227,50.3188,24.5407,20.8
8414.5,1238.3815,53.6633,24.7401,20.9
8415,1080.1232,57.7381,24.1846,20.9
8415.5,782.2629,62.3997,23.0055,20.8
8416,560.7112,67.5256,22.082,20.7
8416.5,363.6,73.0173,21.2745,20.5
8417,205.2,78.7972,20.5713,20.2
8417.5,72.9,84.8052,19.9694,19.8
8418,0,88.9345,19.475,19.5
8418.5,0,90,19.225,19.2
8419,0,90,19.075,19.1
8419.5,0,90,18.9,18.9
8420,0,90,18.7,18.7
8420.5,0,90,18.5,18.5
8421,0,90,18.3,18.3
8421.5,0,90,18.1,18.1
8422,0,90,17.9,17.9
8422.5,0,90,17.725,17.7
8423,0,90,17.575,17.6
8423.5,0,90,17.4,17.4
8424,0,90,17.2,17.2
8424.5,0,90,17.1,17.1
8425,0,90,17.1,17.1
8425.5,0,90,17.125,17.1
8426,0,90,17.175,17.2
8426.5,0,90,17.2,17.2
8427,0,90,17.2,17.2
8427.5,0,90,17.2,17.2
8428,0,90,17.2,17.2
8428.5,0,90,17.2,17.2
8429,0,90,17.2,17.2
8429.5,0,90,17.225,17.2
8430,0,90,17.275,17.3
8430.5,0,90,17.3,17.3
8431,0,90,17.3,17.3
8431.5,28.8,87.3099,17.4732,17.4
8432,86.4,81.6231,17.8323,17.6
8432.5,370.2285,75.7311,19.2785,18.2
8433,706.346,70.0973,21.3767,19.1
8433.5,1187.2659,64.7904,24.7301,20.2
8434,1631.6092,59.8986,28.0142,21.7
8434.5,1733.059,55.5331,28.8845,22.9
8435,1683.3072,51.8278,28.7722,23.9
8435.5,1230.1311,48.9338,27.3622,24.5
8436,1305.7534,47.0019,27.4433,24.7
8436.5,1574.1081,46.1535,28.2771,25
8437,1602.3253,46.4481,28.8801,25.4
8437.5,1282.0158,47.8645,28.3022,25.7
8438,1739.3481,50.3079,29.878,25.8
8438.5,1875.9942,53.6376,30.6857,26
8439,1822.7644,57.6997,30.998,26.3
8439.5,1444.6519,62.3507,30.1928,26.5
8440,1121.0725,67.4678,29.4635,26.6
8440.5,789.1207,72.9522,28.4852,26.4
8441,486.6748,78.726,27.3741,26.1
8441.5,187.9712,84.729,26.0939,25.6
8442,33.9074,88.8952,25.0796,25
8442.5,0,90,24.55,24.6
8443,0,90,24.25,24.3
8443.5,0,90,23.95,24
8444,0,90,23.65,23.7
8444.5,0,90,23.35,23.4
8445,0,90,23.05,23.1
8445.5,0,90,22.725,22.7
8446,0,90,22.375,22.4
8446.5,0,90,22.05,22.1
8447,0,90,21.75,21.8
8447.5,0,90,21.45,21.5
8448,0,90,21.15,21.2
8448.5,0,90,20.8,20.8
8449,0,90,20.4,20.4
8449.5,0,90,20,20
8450,0,90,19.6,19.6
8450.5,0,90,19.2,19.2
8451,0,90,18.8,18.8
8451.5,0,90,18.475,18.5
8452,0,90,18.225,18.2
8452.5,0,90,18,18
8453,0,90,17.8,17.8
8453.5,0,90,17.625,17.6
8454,0,90,17.475,17.5
8454.5,0,90,17.325,17.3
8455,0,90,17.175,17.2
8455.5,28.8,87.364,17.2878,17.2
8456,86.4,81.7299,17.7102,17.3
8456.5,324.5373,75.836,19.4126,17.6
8457,632.9106,70.1995,21.505,18.2
8457.5,889.6142,64.8889,23.0892,18.9
8458,1118.3051,59.992,24.3099,19.6
8458.5,1279.5204,55.6194,25.407,20.2
8459,1467.2737,51.9048,26.8828,20.9
8459.5,1681.2763,48.999,28.1312,21.5
8460,1813.0523,47.0526,28.7061,22.1
8460.5,1848.9058,46.1874,29.0307,22.6
8461,1919.9388,46.4642,29.6878,23.1
8461.5,2010.9544,47.8629,30.2846,23.5
8462,1995.5244,50.2899,30.3098,23.8
8462.5,1893.2708,53.6053,30.3072,24.1
8463,1694.8577,57.6553,29.982,24.3
8463.5,1470.0247,62.2961,29.0626,24.4
8464,1156.9392,67.4049,27.6969,24.3
8464.5,866.4544,72.8824,26.4372,24.1
8465,447.4519,78.6506,24.7472,23.7
8465.5,98.1,84.6488,23.3874,23.2
8466,0,88.8539,22.675,22.7
8466.5,0,90,22.275,22.3
8467,0,90,22.025,22
8467.5,0,90,21.8,21.8
8468,0,90,21.6,21.6
8468.5,0,90,21.375,21.4
8469,0,90,21.125,21.1
8469.5,0,90,20.875,20.9
